,0,1,Year,b_id
1177,Sports Center Distance,0.4665182275542708,2016,29
1178,Cellular Percent,0.4525167583921177,2016,29
1179,Regular Percent,0.4516272175496083,2016,29
1180,Owner Percent,0.4514044620596626,2016,29
1181,Rent Percent,0.4509932646978845,2016,29
1182,Education Percent,0.42383660956198144,2016,29
1183,Immigration Percent,0.4069156384642123,2016,29
1184,Reported Barrio,0.22941926071161836,2016,29
1185,Education Percent,0.5896456825625283,2016,30
1186,Distance from Public Transportation,0.5767035841604433,2016,30
1187,Health Provider Distance,0.5501688827554725,2016,30
1188,Cellular Percent,0.4893090164766538,2016,30
1189,Sports Center Distance,0.4753590273692359,2016,30
1190,Latitude,0.4653986303262347,2016,30
1191,Rent Percent,0.4389242755650065,2016,30
1192,Owner Percent,0.41583754542399465,2016,30
1193,Regular Percent,0.3767972048574029,2016,30
1194,Public Wifi Distance,0.3389486040547798,2016,30
1195,Longitude,0.31447344229153096,2016,30
1196,Computer Percent,0.2838715131016656,2016,30
1197,Immigration Percent,0.2822942315736849,2016,30
1198,Uninhabited Percent,0.2662024964217675,2016,30
1199,Reported Barrio,0.008713545754910124,2016,30
1200,Longitude,0.9337896361838736,2016,31
1201,Distance from Public Transportation,0.8912979081608698,2016,31
1202,Latitude,0.8655950364734357,2016,31
1203,Health Provider Distance,0.820437232016967,2016,31
1204,Sports Center Distance,0.7862471353739813,2016,31
1205,Public Wifi Distance,0.7374234132778743,2016,31
1206,Rent Percent,0.6737446148752242,2016,31
1207,Regular Percent,0.6262732158196602,2016,31
1208,Owner Percent,0.6181948743063423,2016,31
1209,Education Percent,0.5812299702640011,2016,31
1210,Computer Percent,0.5693145426926813,2016,31
1211,Immigration Percent,0.5378762427227186,2016,31
1212,Cellular Percent,0.4894098792741626,2016,31
1213,Uninhabited Percent,0.424100458694284,2016,31
1214,Reported Barrio,0.19855458744822815,2016,31
1215,Longitude,0.32473996846010555,2016,32
1216,Distance from Public Transportation,0.20132835681318675,2016,32
1217,Computer Percent,0.19605610866443834,2016,32
1218,Owner Percent,0.19170623083659774,2016,32
1219,Immigration Percent,0.17441812887561306,2016,32
1220,Cellular Percent,0.16750394694655624,2016,32
1221,Public Wifi Distance,0.16328900744631536,2016,32
1222,Rent Percent,0.13677445924055887,2016,32
1223,Uninhabited Percent,0.12337506995223935,2016,32
1224,Education Percent,0.10735090984142116,2016,32
1225,Health Provider Distance,0.09425194081334533,2016,32
1226,Latitude,0.09309881190897773,2016,32
1227,Regular Percent,0.08038269612830673,2016,32
1228,Sports Center Distance,0.021348079935606726,2016,32
1229,Reported Barrio,0.0,2016,32
1230,Longitude,0.4662753802847579,2016,33
1231,Computer Percent,0.4625845908959936,2016,33
1232,Cellular Percent,0.4472356469778522,2016,33
1233,Immigration Percent,0.3840574897834834,2016,33
1234,Distance from Public Transportation,0.37841520226822656,2016,33
1235,Latitude,0.3643189824922993,2016,33
1236,Rent Percent,0.3623872147528839,2016,33
1237,Owner Percent,0.32425494985278996,2016,33
1238,Uninhabited Percent,0.3012679225050037,2016,33
1239,Education Percent,0.29848610024051725,2016,33
1240,Regular Percent,0.2540537845288981,2016,33
1241,Public Wifi Distance,0.2533643647175947,2016,33
1242,Health Provider Distance,0.2450203521362364,2016,33
1243,Sports Center Distance,0.2434309012317053,2016,33
1244,Reported Barrio,0.11286062753235138,2016,33
1245,Regular Percent,0.3426028446861784,2016,34
1246,Longitude,0.2967215881431571,2016,34
1247,Public Wifi Distance,0.26893903119393325,2016,34
1248,Cellular Percent,0.15546700938857816,2016,34
1249,Sports Center Distance,0.15253691479181652,2016,34
1250,Latitude,0.14954068262891804,2016,34
1251,Distance from Public Transportation,0.11565481540971767,2016,34
1252,Education Percent,0.05146144704968258,2016,34
1253,Reported Barrio,0.018349012099012185,2016,34
1254,Owner Percent,0.015207269128837853,2016,34
1255,Computer Percent,0.010828314749883772,2016,34
1256,Health Provider Distance,0.0,2016,34
1257,Uninhabited Percent,0.0,2016,34
1258,Immigration Percent,0.0,2016,34
1259,Rent Percent,0.0,2016,34
1260,Distance from Public Transportation,0.8563525264703236,2016,35
1261,Longitude,0.8357798805165624,2016,35
1262,Latitude,0.7905186736363055,2016,35
1263,Health Provider Distance,0.7409900385081071,2016,35
1264,Owner Percent,0.7141886808975446,2016,35
1265,Rent Percent,0.7020216008900646,2016,35
1266,Sports Center Distance,0.6823596373996357,2016,35
1267,Uninhabited Percent,0.644148022850791,2016,35
1268,Computer Percent,0.6189035324596834,2016,35
1269,Regular Percent,0.6054835067920958,2016,35
1270,Cellular Percent,0.5838313748209205,2016,35
1271,Education Percent,0.5838187016208818,2016,35
1272,Immigration Percent,0.5743255134356438,2016,35
1273,Public Wifi Distance,0.5653607366068121,2016,35
1274,Reported Barrio,0.1980984688546528,2016,35
1275,Distance from Public Transportation,0.6881317349143434,2016,36
1276,Longitude,0.6706555880616474,2016,36
1277,Latitude,0.6197873135147742,2016,36
1278,Health Provider Distance,0.5949262495290966,2016,36
1279,Public Wifi Distance,0.5756116291720188,2016,36
1280,Rent Percent,0.566883827888343,2016,36
1281,Computer Percent,0.5468983542160948,2016,36
1282,Uninhabited Percent,0.5428854762544071,2016,36
1283,Sports Center Distance,0.5381559676904577,2016,36
1284,Education Percent,0.5351773457801743,2016,36
1285,Immigration Percent,0.5134416144351523,2016,36
1286,Cellular Percent,0.5073612093003725,2016,36
1287,Regular Percent,0.5038852267781269,2016,36
1288,Owner Percent,0.4305998802660945,2016,36
1289,Reported Barrio,0.060147434084240725,2016,36
1290,Sports Center Distance,0.4582371332371342,2016,37
1291,Distance from Public Transportation,0.4409752284752291,2016,37
1292,Longitude,0.3185545935545946,2016,37
1293,Rent Percent,0.2860780423280429,2016,37
1294,Immigration Percent,0.1917328042328048,2016,37
1295,Public Wifi Distance,0.17655723905723986,2016,37
1296,Health Provider Distance,0.12599506974507024,2016,37
1297,Computer Percent,0.07430856180856282,2016,37
1298,Latitude,0.07427549302549362,2016,37
1299,Uninhabited Percent,0.0,2016,37
1300,Regular Percent,0.0,2016,37
1301,Owner Percent,0.0,2016,37
1302,Education Percent,0.0,2016,37
1303,Cellular Percent,0.0,2016,37
1304,Reported Barrio,0.0,2016,37
1305,Latitude,0.6404990587849997,2016,38
1306,Distance from Public Transportation,0.6251586762120991,2016,38
1307,Rent Percent,0.5963603473328759,2016,38
1308,Cellular Percent,0.5889387084732642,2016,38
1309,Sports Center Distance,0.5859174591945555,2016,38
1310,Regular Percent,0.5706653441631421,2016,38
1311,Computer Percent,0.5594843518503869,2016,38
1312,Longitude,0.5576356023896092,2016,38
1313,Owner Percent,0.556328626835402,2016,38
1314,Public Wifi Distance,0.5480943078842175,2016,38
1315,Immigration Percent,0.5334053110726678,2016,38
1316,Health Provider Distance,0.4975374354326614,2016,38
1317,Education Percent,0.4421281710303182,2016,38
1318,Uninhabited Percent,0.36487162754441416,2016,38
1319,Reported Barrio,0.08541815532189201,2016,38
1320,Public Wifi Distance,0.8782532075022056,2016,39
1321,Uninhabited Percent,0.8775847281463514,2016,39
1322,Latitude,0.8742783711800728,2016,39
1323,Distance from Public Transportation,0.8516879790558018,2016,39
1324,Regular Percent,0.8154879095228247,2016,39
1325,Cellular Percent,0.8140862873045022,2016,39
1326,Education Percent,0.7893512978204384,2016,39
1327,Longitude,0.7690324070623746,2016,39
1328,Sports Center Distance,0.7634325545070548,2016,39
1329,Health Provider Distance,0.7629337411871391,2016,39
1330,Rent Percent,0.7385760722467531,2016,39
1331,Immigration Percent,0.7108664409273735,2016,39
1332,Computer Percent,0.6633354079313438,2016,39
1333,Owner Percent,0.6041539570615249,2016,39
1334,Reported Barrio,0.2380629841182169,2016,39
1335,Education Percent,0.3679295108296352,2016,40
1336,Longitude,0.3083602177377669,2016,40
1337,Rent Percent,0.2600760453602531,2016,40
1338,Latitude,0.2492557811531042,2016,40
1339,Owner Percent,0.23779239683214515,2016,40
1340,Regular Percent,0.2218137743065816,2016,40
1341,Immigration Percent,0.2197898796873288,2016,40
1342,Distance from Public Transportation,0.18962339954047105,2016,40
1343,Sports Center Distance,0.18211340669689455,2016,40
1344,Computer Percent,0.1734066860558401,2016,40
1345,Cellular Percent,0.17234725117742622,2016,40
1346,Health Provider Distance,0.14737715559111253,2016,40
1347,Uninhabited Percent,0.1287303163044986,2016,40
1348,Reported Barrio,0.047172975267467436,2016,40
1349,Public Wifi Distance,0.033781543027190164,2016,40
1350,Health Provider Distance,0.6756713767538569,2016,41
1351,Latitude,0.6703507902470225,2016,41
1352,Sports Center Distance,0.6619680964336441,2016,41
1353,Distance from Public Transportation,0.6416863081841169,2016,41
1354,Longitude,0.6189000631226298,2016,41
1355,Computer Percent,0.5951507542199774,2016,41
1356,Public Wifi Distance,0.5562562145247383,2016,41
1357,Owner Percent,0.5134040894354004,2016,41
1358,Education Percent,0.5035744811350868,2016,41
1359,Rent Percent,0.4944061845487475,2016,41
1360,Regular Percent,0.4825102483873662,2016,41
1361,Cellular Percent,0.4812117573613235,2016,41
1362,Immigration Percent,0.4807501889966179,2016,41
1363,Uninhabited Percent,0.4627212024318874,2016,41
1364,Reported Barrio,0.06649933880878077,2016,41
1365,Distance from Public Transportation,0.7630054264467345,2016,42
1366,Sports Center Distance,0.7356484806781942,2016,42
1367,Latitude,0.7201472359508192,2016,42
1368,Longitude,0.6630348504785806,2016,42
1369,Public Wifi Distance,0.6421899309952974,2016,42
1370,Health Provider Distance,0.6264988883364015,2016,42
1371,Education Percent,0.5025295341630467,2016,42
1372,Rent Percent,0.5007595546795051,2016,42
1373,Computer Percent,0.4996008021533101,2016,42
1374,Immigration Percent,0.451261441490618,2016,42
1375,Owner Percent,0.4342023734810185,2016,42
1376,Regular Percent,0.4304852131993595,2016,42
1377,Cellular Percent,0.4119320579173422,2016,42
1378,Uninhabited Percent,0.3882661456865639,2016,42
1379,Reported Barrio,0.06734421732582985,2016,42
1380,Latitude,0.3854495131871745,2016,43
1381,Distance from Public Transportation,0.3698867585107415,2016,43
1382,Longitude,0.33350834536922225,2016,43
1383,Public Wifi Distance,0.29894904997557203,2016,43
1384,Sports Center Distance,0.2952613746597348,2016,43
1385,Regular Percent,0.2828745541666984,2016,43
1386,Health Provider Distance,0.27564965382924056,2016,43
1387,Rent Percent,0.2610854488657095,2016,43
1388,Education Percent,0.2538028350276602,2016,43
1389,Owner Percent,0.2446307249818904,2016,43
1390,Computer Percent,0.2415487514806132,2016,43
1391,Uninhabited Percent,0.2288385559176169,2016,43
1392,Cellular Percent,0.2202536704048708,2016,43
1393,Immigration Percent,0.21546125387677195,2016,43
1394,Reported Barrio,0.15306562497175236,2016,43
1395,Distance from Public Transportation,0.7355940903521819,2016,44
1396,Longitude,0.6842889277026334,2016,44
1397,Latitude,0.6795028055713916,2016,44
1398,Sports Center Distance,0.6055161359207859,2016,44
1399,Rent Percent,0.592150342693448,2016,44
1400,Public Wifi Distance,0.5595864156037673,2016,44
1401,Health Provider Distance,0.5564768802200715,2016,44
1402,Owner Percent,0.5497947377503789,2016,44
1403,Computer Percent,0.5197914610694427,2016,44
1404,Education Percent,0.5030441329591819,2016,44
1405,Regular Percent,0.4966762902683977,2016,44
1406,Uninhabited Percent,0.4652006293171374,2016,44
1407,Cellular Percent,0.4226393045820167,2016,44
1408,Immigration Percent,0.4147823375270714,2016,44
1409,Reported Barrio,0.00498354824706415,2016,44
1410,Rent Percent,0.14977934024795547,2016,45
1411,Computer Percent,0.08518491279274598,2016,45
1412,Owner Percent,0.06695656599279265,2016,45
1413,Distance from Public Transportation,0.062003153523662036,2016,45
1414,Public Wifi Distance,0.05756111607502179,2016,45
1415,Reported Barrio,0.04593332926746796,2016,45
1416,Education Percent,0.017641179380891714,2016,45
1417,Longitude,0.009863805416571614,2016,45
1418,Sports Center Distance,0.0,2016,45
1419,Health Provider Distance,0.0,2016,45
1420,Uninhabited Percent,0.0,2016,45
1421,Regular Percent,0.0,2016,45
1422,Immigration Percent,0.0,2016,45
1423,Cellular Percent,0.0,2016,45
1424,Latitude,0.0,2016,45
1425,Latitude,0.42185880854175095,2016,46
1426,Distance from Public Transportation,0.286143018624613,2016,46
1427,Health Provider Distance,0.23639245069735626,2016,46
1428,Regular Percent,0.2360843890077557,2016,46
1429,Sports Center Distance,0.21621979717217554,2016,46
1430,Uninhabited Percent,0.1899368498153413,2016,46
1431,Computer Percent,0.18750182481674704,2016,46
1432,Immigration Percent,0.13159202495060907,2016,46
1433,Education Percent,0.12969131487839292,2016,46
1434,Reported Barrio,0.087940688351821,2016,46
1435,Owner Percent,0.0846460026882423,2016,46
1436,Longitude,0.05532676131567316,2016,46
1437,Public Wifi Distance,0.03686062353436581,2016,46
1438,Cellular Percent,0.004767780465803284,2016,46
1439,Rent Percent,0.0,2016,46
1440,Regular Percent,0.5609489612646223,2016,47
1441,Health Provider Distance,0.5170551575169531,2016,47
1442,Distance from Public Transportation,0.5111025558805562,2016,47
1443,Public Wifi Distance,0.4746297555680965,2016,47
1444,Sports Center Distance,0.445639724124677,2016,47
1445,Rent Percent,0.444237175263962,2016,47
1446,Latitude,0.4267744790060029,2016,47
1447,Longitude,0.4165531980548143,2016,47
1448,Cellular Percent,0.4026701132172295,2016,47
1449,Owner Percent,0.37621267889596544,2016,47
1450,Computer Percent,0.3651088469863377,2016,47
1451,Immigration Percent,0.30864078985272325,2016,47
1452,Uninhabited Percent,0.29706750813863114,2016,47
1453,Education Percent,0.2860467873621213,2016,47
1454,Reported Barrio,0.0,2016,47
1455,Distance from Public Transportation,0.5940251054914034,2016,48
1456,Longitude,0.5115342040754416,2016,48
1457,Latitude,0.491915251252399,2016,48
1458,Public Wifi Distance,0.4868251229278782,2016,48
1459,Sports Center Distance,0.4703912976223514,2016,48
1460,Health Provider Distance,0.4356140944006124,2016,48
1461,Cellular Percent,0.35993646223650044,2016,48
1462,Education Percent,0.3370550654441071,2016,48
1463,Rent Percent,0.3301465791299272,2016,48
1464,Owner Percent,0.3150460358413487,2016,48
1465,Uninhabited Percent,0.3148044732557653,2016,48
1466,Regular Percent,0.30803239759949186,2016,48
1467,Immigration Percent,0.277087499156812,2016,48
1468,Computer Percent,0.2738425131718141,2016,48
1469,Reported Barrio,0.006253582052528017,2016,48
1470,Distance from Public Transportation,0.8817207793726567,2017,0
1471,Longitude,0.8230829749253559,2017,0
1472,Latitude,0.7979999825030529,2017,0
1473,Sports Center Distance,0.7220553638593445,2017,0
1474,Public Wifi Distance,0.7036621725668653,2017,0
1475,Health Provider Distance,0.6951016024394727,2017,0
1476,Rent Percent,0.6872393763099875,2017,0
1477,Owner Percent,0.672248999107584,2017,0
1478,Education Percent,0.6380706550325908,2017,0
1479,Regular Percent,0.629470156716371,2017,0
1480,Computer Percent,0.6157895923550827,2017,0
1481,Cellular Percent,0.5608588986994985,2017,0
1482,Uninhabited Percent,0.5342652121672042,2017,0
1483,Immigration Percent,0.5336594106205972,2017,0
1484,Reported Barrio,0.06921431357905439,2017,0
1485,Distance from Public Transportation,0.6555991537236645,2017,1
1486,Longitude,0.6480792147143353,2017,1
1487,Owner Percent,0.6212903379186572,2017,1
1488,Rent Percent,0.6169533740237227,2017,1
1489,Latitude,0.5979456727586099,2017,1
1490,Public Wifi Distance,0.5824941742357295,2017,1
1491,Health Provider Distance,0.5501110821076063,2017,1
1492,Cellular Percent,0.5489811202758763,2017,1
1493,Computer Percent,0.539659080149304,2017,1
1494,Regular Percent,0.5394485990518136,2017,1
1495,Education Percent,0.5394258645076686,2017,1
1496,Sports Center Distance,0.5217117894408476,2017,1
1497,Immigration Percent,0.4879758966097469,2017,1
1498,Uninhabited Percent,0.4687695219201906,2017,1
1499,Reported Barrio,0.054103531530878664,2017,1
1500,Longitude,0.6892419769708953,2017,2
1501,Distance from Public Transportation,0.6592273880584371,2017,2
1502,Latitude,0.6568700878158471,2017,2
1503,Public Wifi Distance,0.6535298804583545,2017,2
1504,Health Provider Distance,0.6360375532119535,2017,2
1505,Sports Center Distance,0.6310070096610074,2017,2
1506,Cellular Percent,0.4906263653264325,2017,2
1507,Owner Percent,0.4843197119146678,2017,2
1508,Computer Percent,0.4834424139438358,2017,2
1509,Regular Percent,0.4533942202202135,2017,2
1510,Rent Percent,0.4400018388927127,2017,2
1511,Immigration Percent,0.42554505630090267,2017,2
1512,Education Percent,0.4196538595786952,2017,2
1513,Uninhabited Percent,0.4141793077675646,2017,2
1514,Reported Barrio,0.07150117931733146,2017,2
1515,Distance from Public Transportation,0.6076583309483392,2017,3
1516,Latitude,0.6075492257501116,2017,3
1517,Sports Center Distance,0.5765896494901934,2017,3
1518,Longitude,0.5337719994276036,2017,3
1519,Rent Percent,0.4892630941204255,2017,3
1520,Public Wifi Distance,0.4879603799003207,2017,3
1521,Education Percent,0.4670956993554385,2017,3
1522,Cellular Percent,0.4145040562797893,2017,3
1523,Owner Percent,0.4067449736741677,2017,3
1524,Computer Percent,0.4003407290374206,2017,3
1525,Regular Percent,0.3994197360513079,2017,3
1526,Immigration Percent,0.3868863935734308,2017,3
1527,Uninhabited Percent,0.3606811634651588,2017,3
1528,Health Provider Distance,0.3152304589620161,2017,3
1529,Reported Barrio,0.10061929264036973,2017,3
1530,Latitude,0.6846251793903493,2017,4
1531,Longitude,0.6775048311374778,2017,4
1532,Distance from Public Transportation,0.6773022384066625,2017,4
1533,Sports Center Distance,0.6272010958653196,2017,4
1534,Public Wifi Distance,0.6221172072806516,2017,4
1535,Health Provider Distance,0.5409764079265056,2017,4
1536,Regular Percent,0.5121965551168639,2017,4
1537,Education Percent,0.5065561838401367,2017,4
1538,Owner Percent,0.5022671342618024,2017,4
1539,Immigration Percent,0.5008005128616002,2017,4
1540,Computer Percent,0.4817245764710272,2017,4
1541,Rent Percent,0.474860951290125,2017,4
1542,Cellular Percent,0.4508825599536079,2017,4
1543,Uninhabited Percent,0.4309070556691888,2017,4
1544,Reported Barrio,0.07003718679573234,2017,4
1545,Longitude,0.7132549383492437,2017,5
1546,Sports Center Distance,0.6283692458508008,2017,5
1547,Distance from Public Transportation,0.6208543840067846,2017,5
1548,Latitude,0.5980465145711422,2017,5
1549,Health Provider Distance,0.585019080642184,2017,5
1550,Public Wifi Distance,0.5812420814164514,2017,5
1551,Regular Percent,0.4866535869343935,2017,5
1552,Owner Percent,0.4738075072946204,2017,5
1553,Cellular Percent,0.468189323111921,2017,5
1554,Uninhabited Percent,0.4645225962950366,2017,5
1555,Immigration Percent,0.4644296323450501,2017,5
1556,Education Percent,0.4572835456227011,2017,5
1557,Computer Percent,0.4414427932618388,2017,5
1558,Rent Percent,0.4127207643445048,2017,5
1559,Reported Barrio,0.07473810193418018,2017,5
1560,Longitude,1.0850143357700253,2017,6
1561,Sports Center Distance,1.0384913623181395,2017,6
1562,Latitude,1.0349119581892323,2017,6
1563,Distance from Public Transportation,1.022348705013251,2017,6
1564,Public Wifi Distance,0.9881844243457828,2017,6
1565,Health Provider Distance,0.9766643961695812,2017,6
1566,Owner Percent,0.8906828202309742,2017,6
1567,Regular Percent,0.8645316858928593,2017,6
1568,Computer Percent,0.8603368277053929,2017,6
1569,Education Percent,0.8538095031370642,2017,6
1570,Rent Percent,0.8525867448307585,2017,6
1571,Immigration Percent,0.8090731601524679,2017,6
1572,Cellular Percent,0.7897981530093472,2017,6
1573,Uninhabited Percent,0.7635023485499564,2017,6
1574,Reported Barrio,0.12979756659784347,2017,6
1575,Longitude,0.8333116743655622,2017,7
1576,Latitude,0.8254626086506249,2017,7
1577,Distance from Public Transportation,0.7907719256614643,2017,7
1578,Sports Center Distance,0.7895795915688604,2017,7
1579,Health Provider Distance,0.7546142970820768,2017,7
1580,Owner Percent,0.7302262204578382,2017,7
1581,Public Wifi Distance,0.7129500116091965,2017,7
1582,Rent Percent,0.6932002636796928,2017,7
1583,Immigration Percent,0.6799265550223845,2017,7
1584,Uninhabited Percent,0.6773287732020017,2017,7
1585,Education Percent,0.6717800068066127,2017,7
1586,Regular Percent,0.6556997691392579,2017,7
1587,Cellular Percent,0.6429762895633506,2017,7
1588,Computer Percent,0.6186716856742547,2017,7
1589,Reported Barrio,0.1482062944744591,2017,7
1590,Longitude,0.6441095253741582,2017,8
1591,Latitude,0.6062756377102496,2017,8
1592,Public Wifi Distance,0.604492161266402,2017,8
1593,Distance from Public Transportation,0.5678077745470884,2017,8
1594,Sports Center Distance,0.5368237948595049,2017,8
1595,Health Provider Distance,0.5287289822983839,2017,8
1596,Cellular Percent,0.4547156991668699,2017,8
1597,Rent Percent,0.4242878046014149,2017,8
1598,Uninhabited Percent,0.4152165267453261,2017,8
1599,Immigration Percent,0.3959207191628265,2017,8
1600,Owner Percent,0.3950854237048955,2017,8
1601,Education Percent,0.39063716838840223,2017,8
1602,Computer Percent,0.3880367419920519,2017,8
1603,Regular Percent,0.3667514715039117,2017,8
1604,Reported Barrio,0.04404260109210578,2017,8
1605,Distance from Public Transportation,0.5177471911790219,2017,9
1606,Latitude,0.49067056034351403,2017,9
1607,Sports Center Distance,0.4850536136214281,2017,9
1608,Regular Percent,0.483709917358564,2017,9
1609,Longitude,0.4598320103480171,2017,9
1610,Owner Percent,0.4564527522192772,2017,9
1611,Computer Percent,0.4551799153533982,2017,9
1612,Rent Percent,0.44800169168650106,2017,9
1613,Cellular Percent,0.4457104855282603,2017,9
1614,Health Provider Distance,0.4366735707763114,2017,9
1615,Public Wifi Distance,0.4237652706503981,2017,9
1616,Education Percent,0.4212106679499037,2017,9
1617,Uninhabited Percent,0.41874069574942974,2017,9
1618,Immigration Percent,0.4065065047263405,2017,9
1619,Reported Barrio,0.19347139932363436,2017,9
1620,Sports Center Distance,0.5329777433270689,2017,10
1621,Public Wifi Distance,0.5114080891538513,2017,10
1622,Distance from Public Transportation,0.4973050608302847,2017,10
1623,Uninhabited Percent,0.4853587006727782,2017,10
1624,Rent Percent,0.4840988819495529,2017,10
1625,Longitude,0.4835382179919718,2017,10
1626,Latitude,0.4367273876137343,2017,10
1627,Owner Percent,0.4286335654006579,2017,10
1628,Immigration Percent,0.42191538589734057,2017,10
1629,Regular Percent,0.4218671355926826,2017,10
1630,Computer Percent,0.4022681568337991,2017,10
1631,Education Percent,0.360791647336304,2017,10
1632,Cellular Percent,0.3549795235823674,2017,10
1633,Health Provider Distance,0.3287668847550944,2017,10
1634,Reported Barrio,0.11364037544530906,2017,10
1635,Longitude,0.7340634695026691,2017,11
1636,Latitude,0.7027452451677587,2017,11
1637,Distance from Public Transportation,0.6850737703539718,2017,11
1638,Sports Center Distance,0.6824896735936856,2017,11
1639,Public Wifi Distance,0.59650782807251,2017,11
1640,Owner Percent,0.5957912325412456,2017,11
1641,Health Provider Distance,0.5781249728279979,2017,11
1642,Rent Percent,0.5768190014769532,2017,11
1643,Regular Percent,0.5652235619054039,2017,11
1644,Education Percent,0.5419596477284045,2017,11
1645,Computer Percent,0.5407869069808222,2017,11
1646,Cellular Percent,0.5332883034690408,2017,11
1647,Uninhabited Percent,0.4679050393026816,2017,11
1648,Immigration Percent,0.4571927045199895,2017,11
1649,Reported Barrio,0.021354120936821763,2017,11
1650,Longitude,0.8251183668259401,2017,12
1651,Distance from Public Transportation,0.8091639321751583,2017,12
1652,Latitude,0.7838636041404268,2017,12
1653,Sports Center Distance,0.7557225931194491,2017,12
1654,Public Wifi Distance,0.7266808719924249,2017,12
1655,Health Provider Distance,0.7139518558554371,2017,12
1656,Owner Percent,0.6358039098258379,2017,12
1657,Rent Percent,0.6151570799905692,2017,12
1658,Education Percent,0.6132582359602075,2017,12
1659,Computer Percent,0.6101213977559374,2017,12
1660,Regular Percent,0.6005731823537652,2017,12
1661,Cellular Percent,0.5540018780076377,2017,12
1662,Immigration Percent,0.550148918702785,2017,12
1663,Uninhabited Percent,0.487547073242006,2017,12
1664,Reported Barrio,0.16065745369547546,2017,12
1665,Latitude,0.5482560997653878,2017,13
1666,Uninhabited Percent,0.22965029037010495,2017,13
1667,Computer Percent,0.17418470332557126,2017,13
1668,Immigration Percent,0.17031956261832493,2017,13
1669,Cellular Percent,0.14455344277325755,2017,13
1670,Public Wifi Distance,0.1441866312222353,2017,13
1671,Rent Percent,0.14159623915815933,2017,13
1672,Education Percent,0.12958763372850113,2017,13
1673,Regular Percent,0.1057141388023748,2017,13
1674,Health Provider Distance,0.07835728512973139,2017,13
1675,Reported Barrio,0.03406911715735261,2017,13
1676,Distance from Public Transportation,0.0,2017,13
1677,Sports Center Distance,0.0,2017,13
1678,Owner Percent,0.0,2017,13
1679,Longitude,0.0,2017,13
1680,Distance from Public Transportation,0.6598200430960599,2017,14
1681,Longitude,0.655902999977747,2017,14
1682,Latitude,0.639825272667828,2017,14
1683,Public Wifi Distance,0.6338594184922917,2017,14
1684,Health Provider Distance,0.6168264881137953,2017,14
1685,Sports Center Distance,0.6081618868660961,2017,14
1686,Computer Percent,0.5593165841515719,2017,14
1687,Owner Percent,0.5521039212323342,2017,14
1688,Education Percent,0.5448584096308897,2017,14
1689,Regular Percent,0.5256962087520671,2017,14
1690,Rent Percent,0.5245619358866279,2017,14
1691,Uninhabited Percent,0.5189657151859604,2017,14
1692,Cellular Percent,0.4895939279322827,2017,14
1693,Immigration Percent,0.4705696031676432,2017,14
1694,Reported Barrio,0.0733586438429299,2017,14
1695,Longitude,0.7508558173293407,2017,15
1696,Distance from Public Transportation,0.7404512955094256,2017,15
1697,Health Provider Distance,0.7350766687337784,2017,15
1698,Public Wifi Distance,0.7206566174511728,2017,15
1699,Latitude,0.7089172170633744,2017,15
1700,Sports Center Distance,0.7016083038436016,2017,15
1701,Uninhabited Percent,0.6149801551032041,2017,15
1702,Education Percent,0.6082819137175086,2017,15
1703,Cellular Percent,0.5919765482404542,2017,15
1704,Rent Percent,0.5903300553720605,2017,15
1705,Regular Percent,0.5891236433998466,2017,15
1706,Computer Percent,0.5868393900910562,2017,15
1707,Owner Percent,0.5735108155724826,2017,15
1708,Immigration Percent,0.5502050305123167,2017,15
1709,Reported Barrio,0.08178542604395078,2017,15
1710,Sports Center Distance,0.5945882616011047,2017,16
1711,Distance from Public Transportation,0.5538014674611298,2017,16
1712,Latitude,0.5304067974227751,2017,16
1713,Rent Percent,0.5148814008791298,2017,16
1714,Education Percent,0.5068378210391211,2017,16
1715,Regular Percent,0.5063211156039467,2017,16
1716,Health Provider Distance,0.497488051107132,2017,16
1717,Owner Percent,0.4940124128098198,2017,16
1718,Public Wifi Distance,0.4593420148743119,2017,16
1719,Computer Percent,0.4544950682962057,2017,16
1720,Immigration Percent,0.42376313270510657,2017,16
1721,Cellular Percent,0.41850515461347015,2017,16
1722,Longitude,0.4175135323203407,2017,16
1723,Uninhabited Percent,0.3772402626728391,2017,16
1724,Reported Barrio,0.05066797432169312,2017,16
1725,Distance from Public Transportation,0.5644496440655415,2017,17
1726,Rent Percent,0.5514829900829556,2017,17
1727,Computer Percent,0.5115494925536921,2017,17
1728,Longitude,0.5049748521168649,2017,17
1729,Immigration Percent,0.4966779579553431,2017,17
1730,Education Percent,0.4940949528686591,2017,17
1731,Owner Percent,0.4852532089864905,2017,17
1732,Public Wifi Distance,0.4847905671702688,2017,17
1733,Latitude,0.4705004601372362,2017,17
1734,Uninhabited Percent,0.4678345135606308,2017,17
1735,Cellular Percent,0.4672561304208776,2017,17
1736,Regular Percent,0.4295327915737244,2017,17
1737,Sports Center Distance,0.4194964424657477,2017,17
1738,Health Provider Distance,0.3795265224832272,2017,17
1739,Reported Barrio,0.08234626206036277,2017,17
1740,Longitude,0.681168079006321,2017,18
1741,Sports Center Distance,0.6690179222953243,2017,18
1742,Distance from Public Transportation,0.6604217703840232,2017,18
1743,Latitude,0.6190427186646104,2017,18
1744,Rent Percent,0.6066516156223725,2017,18
1745,Immigration Percent,0.5746899169935435,2017,18
1746,Public Wifi Distance,0.5668681660076915,2017,18
